statenum,casenum,vnumber,pnumber,city,heavytruck,body,cargo,gvwrating,mcinnnum,regstate,vconfig,vin,make,model,modelyr,feet,contribcirc
36,579,1,1,4170,1,63,4,3,1429060,36,2,1M2AG11C65M0,86,881,2005,6,0
36,580,1,1,3680,0,5,0,0,0,36,0,1FADP5BU3DL5,12,27,2013,5,0
36,582,1,1,140,0,90,0,0,0,36,0,478TE1509MA3,37,733,1991,6,0
36,583,1,1,5870,0,2,0,0,0,36,0,2HGFG12869H5,37,31,2009,5,0
36,583,2,1,5870,0,14,0,0,0,36,0,JTEJW3EH3A20,49,403,2010,5,0
36,584,1,1,5230,0,2,0,0,0,36,0,WDBLJ65G8WF0,42,47,1998,5,0
36,584,2,1,5230,0,4,0,0,0,36,0,2HGFA16506H5,37,31,2006,5,0
36,585,1,1,156,0,14,0,0,0,36,0,1FMCU93137KB,12,402,2007,5,0
36,586,1,1,1500,0,4,0,0,0,36,0,3N1AB6APXAL6,35,47,2010,5,0
36,587,1,1,5230,0,15,0,0,0,36,0,1GKFK638X7J3,23,421,2007,5,0
36,587,1,2,5230,0,15,0,0,0,36,0,1GKFK638X7J3,23,421,2007,5,0
36,587,1,3,5230,0,15,0,0,0,36,0,1GKFK638X7J3,23,421,2007,5,0
36,587,1,4,5230,0,15,0,0,0,36,0,1GKFK638X7J3,23,421,2007,5,0
36,587,2,1,5230,0,80,0,0,0,36,0,JS1SP46A8E21,53,705,2014,5,0
36,588,1,1,4170,0,80,0,0,0,36,0,JH2PC40078M1,37,705,2008,5,0
36,588,2,1,4170,0,4,0,0,0,36,0,2C3AA53G35H6,6,51,2005,5,0
36,589,2,1,6820,0,4,0,0,0,36,0,3N1CB51D45L5,35,43,2005,5,1
36,589,2,2,6820,0,4,0,0,0,36,0,3N1CB51D45L5,35,43,2005,5,1
36,590,1,1,3060,0,31,0,0,0,36,0,1C6RR7GT1DS7,7,482,2013,6,0
36,591,1,1,2543,0,14,0,0,0,36,0,1J4GW48S82C2,2,404,2002,5,0
36,591,2,1,2543,0,80,0,0,0,36,0,1E+12,72,709,1977,5,0
36,592,1,1,4170,0,20,0,0,0,36,0,JM3LW28A5405,41,441,2004,5,0
36,593,1,1,3890,0,4,0,0,0,36,0,3VWTG69MX1M1,30,40,2001,5,0
36,593,1,2,3890,0,4,0,0,0,36,0,3VWTG69MX1M1,30,40,2001,5,0
36,593,1,3,3890,0,4,0,0,0,36,0,3VWTG69MX1M1,30,40,2001,5,0
36,594,1,1,4170,0,4,0,0,0,36,0,4T1BF32K62U5,49,40,2002,5,0
36,595,1,1,2555,0,14,0,0,0,36,0,JA4MT31H6XP0,52,401,1999,5,0
36,596,1,1,5580,1,80,0,0,0,36,0,1HD1FFW12XY6,72,706,1999,5,0
36,596,2,1,5580,1,66,2,3,227832,36,6,1M1AN07Y7EM0,86,881,2014,6,0
36,597,1,1,2348,0,14,0,0,0,36,0,1FMZU73K95UB,12,401,2005,5,0
36,598,1,1,5870,0,30,0,0,0,36,0,5TEUU42N16Z2,49,472,2006,9,0
36,599,1,1,6140,0,2,0,0,0,36,0,2G1WW12E2492,20,36,2004,6,0
36,599,1,2,6140,0,2,0,0,0,36,0,2G1WW12E2492,20,36,2004,6,0
36,600,2,1,818,1,21,0,0,0,36,0,1FTSS3EL8BDA,12,461,2011,6,0
36,601,1,1,2348,0,4,0,0,0,36,0,1B3LC46B29N5,7,26,2009,5,0
36,601,1,2,2348,0,4,0,0,0,36,0,1B3LC46B29N5,7,26,2009,5,0
36,601,2,1,2348,0,30,0,0,0,36,0,1FTKR1EE3BPB,12,471,2011,5,0
36,602,1,1,3850,0,14,0,0,0,36,0,1GNCT18W6YK2,20,401,2000,5,0
36,604,1,1,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,604,1,2,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,604,1,3,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,604,1,4,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,604,1,5,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,604,1,6,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,604,1,7,4170,0,4,0,0,0,36,0,WAUCD64B24N0,32,42,2004,5,0
36,605,1,1,5480,0,30,0,0,0,36,0,5TENL42N12Z0,49,472,2002,5,0
36,606,1,1,4090,0,4,0,0,0,36,0,4T1BF1FKXDU2,49,40,2013,5,0
36,606,2,1,4090,0,14,0,0,0,36,0,2T3BF4DV5AW0,49,402,2010,5,0
36,608,1,1,4170,0,14,0,0,0,36,0,3GSDL53719S5,24,401,2009,5,0
36,608,1,2,4170,0,14,0,0,0,36,0,3GSDL53719S5,24,401,2009,5,0
36,609,2,1,4000,1,80,0,0,0,36,0,JH2MC2400SK4,37,703,1995,5,0
36,610,1,1,1420,0,4,0,0,0,36,0,JN1DA31D12T4,35,39,2002,6,0
36,611,1,1,160,0,31,0,0,0,36,0,1D7HU18D15S3,7,482,2005,6,0
36,611,2,1,160,0,2,0,0,0,36,0,1G1JC124XV71,20,16,1997,5,0
36,612,1,1,652,0,4,0,0,0,36,0,2HGES16325H5,37,31,2005,5,0
36,613,2,1,2600,0,80,0,0,0,36,0,JH2RC504X7M3,37,706,2007,9,0
36,614,1,1,4220,0,20,0,0,0,36,0,1GNDX03EX3D2,20,443,2003,6,0
36,615,1,1,3525,0,4,0,0,0,36,0,WAURD68D41A0,32,40,2001,5,0
36,617,1,1,3368,0,14,0,0,0,36,0,2T3DF4DV3BW1,49,402,2011,5,0
36,617,1,2,3368,0,14,0,0,0,36,0,2T3DF4DV3BW1,49,402,2011,5,0
36,617,1,3,3368,0,14,0,0,0,36,0,2T3DF4DV3BW1,49,402,2011,5,0
36,618,1,1,1340,0,31,0,0,0,36,0,1B7HC16X6WS5,7,482,1998,6,0
36,618,1,2,1340,0,31,0,0,0,36,0,1B7HC16X6WS5,7,482,1998,6,0
36,620,1,1,5994,0,4,0,0,0,36,0,1G1AD5F56A71,20,22,2010,6,0
36,622,2,1,540,1,66,1,3,242020,36,6,2HSCEAPR06C2,84,884,2006,5,0
36,623,1,1,6163,0,4,0,0,0,36,0,2G1WB55K5791,20,2,2007,6,0
36,624,2,1,6040,1,80,0,0,0,36,0,JS1GR7KA3721,53,706,2007,5,0
36,625,1,1,3140,0,14,0,0,0,36,0,KL4CJGSB6EB7,18,404,2014,5,0
36,626,1,1,4170,0,14,0,0,0,36,0,2GNFLFEK4G62,20,404,2016,5,0
36,627,1,1,4170,0,15,0,0,0,36,0,1GNKVFKD7FJ1,20,423,2015,6,0
36,627,1,2,4170,0,15,0,0,0,36,0,1GNKVFKD7FJ1,20,423,2015,6,0
36,627,1,3,4170,0,15,0,0,0,36,0,1GNKVFKD7FJ1,20,423,2015,6,0
36,627,1,4,4170,0,15,0,0,0,36,0,1GNKVFKD7FJ1,20,423,2015,6,0
36,627,1,5,4170,0,15,0,0,0,36,0,1GNKVFKD7FJ1,20,423,2015,6,0
36,628,1,1,6365,0,3,0,0,0,36,0,JH4DC53845S0,54,38,2005,5,0
36,630,2,1,6110,0,14,0,0,0,36,0,1J4FA39S22P7,2,403,2002,5,0
36,631,1,1,5120,1,82,0,0,0,36,0,1HD1MBM15AB8,72,706,2010,5,0
36,631,1,2,5120,1,82,0,0,0,36,0,1HD1MBM15AB8,72,706,2010,5,0
36,631,2,1,5120,1,64,1,2,999999999,36,1,1FV6HJAC7YHG,82,881,2000,9,0
36,632,1,1,5255,0,14,0,0,0,36,0,5TDDKRFH3ES0,49,403,2014,5,0
36,632,1,2,5255,0,14,0,0,0,36,0,5TDDKRFH3ES0,49,403,2014,5,0
36,632,2,1,5255,0,4,0,0,0,36,0,1G1NE52J9X62,20,37,1999,5,0
36,632,2,2,5255,0,4,0,0,0,36,0,1G1NE52J9X62,20,37,1999,5,0
36,633,1,1,4600,0,14,0,0,0,36,0,JTMBD31V3660,49,402,2006,5,0
36,635,1,1,4025,0,4,0,0,0,36,0,1G6KD54Y55U1,19,3,2005,5,0
36,636,1,1,4650,0,14,0,0,0,36,0,JF1SF63572H7,48,401,2002,5,0
36,637,1,1,5230,0,4,0,0,0,36,0,1E+12,55,399,9999,9,0
36,638,1,1,3313,0,4,0,0,0,36,0,2T1BR32E77C7,49,32,2007,5,0
36,638,2,1,3313,0,20,0,0,0,36,0,2C4RC1BG5FR6,6,441,2015,5,0
36,639,1,1,3820,0,80,0,0,0,36,0,1HD4CMM135K4,72,706,2005,6,0
36,640,1,1,4170,0,5,0,0,0,36,0,JTDKTUD35CD5,49,51,2012,6,0
36,641,1,1,4060,0,4,0,0,0,36,0,4T1BF28B42U2,49,43,2002,6,0
36,642,1,1,2452,0,90,0,0,0,36,0,3JBLGAT25GJ0,98,734,2016,5,0
36,643,1,1,4461,0,5,0,0,0,36,0,JTDKT9035952,49,51,2009,5,0
36,643,2,1,4461,0,80,0,0,0,36,0,1HD1JNV14DB0,72,706,2013,5,0
36,644,1,1,4560,0,4,0,0,0,36,0,1G2NE52T51M6,22,18,2001,6,0
36,645,1,1,4170,0,14,0,0,0,36,0,2CNDL23F6560,20,404,2005,5,0
36,646,1,1,6090,0,31,0,0,0,36,0,1GTEK19Z66Z1,23,481,2006,6,0
36,647,1,1,535,0,4,0,0,0,36,0,1FAFP53U06A1,12,17,2006,5,0
36,647,2,1,535,0,80,0,0,0,36,0,JYAVM01E41A0,76,705,2001,5,0
36,648,1,1,5230,0,20,0,0,0,36,0,2HKRL18042H5,37,441,2002,5,0
36,649,1,1,4170,0,15,0,0,0,36,0,KM8NU4CC4BU1,55,421,2011,5,0
36,650,1,1,4170,0,15,0,0,0,36,0,1GKEK63U62J3,23,421,2002,5,0
36,651,1,1,4170,0,4,0,0,0,36,0,1G4GL5E33DF2,18,22,2013,5,0
36,652,1,1,4090,0,4,0,0,0,36,0,1N4DL01D1WC1,35,47,1998,5,0
36,652,1,2,4090,0,4,0,0,0,36,0,1N4DL01D1WC1,35,47,1998,5,0
36,652,1,3,4090,0,4,0,0,0,36,0,1N4DL01D1WC1,35,47,1998,5,0
36,652,1,4,4090,0,4,0,0,0,36,0,1N4DL01D1WC1,35,47,1998,5,0
36,653,1,1,6220,0,4,0,0,0,36,0,1FAFP53U26A1,12,17,2006,5,0
36,654,1,1,2600,0,6,0,0,0,36,0,2FMDK48CX7BB,12,24,2007,6,0
36,654,1,2,2600,0,6,0,0,0,36,0,2FMDK48CX7BB,12,24,2007,6,0
36,655,1,1,680,0,4,0,0,0,36,0,3FAFP37N05R1,12,37,2005,5,0
36,655,2,1,680,0,14,0,0,0,36,0,JHLRE4H48BC0,37,402,2011,5,0
36,655,2,2,680,0,14,0,0,0,36,0,JHLRE4H48BC0,37,402,2011,5,0
36,655,2,3,680,0,14,0,0,0,36,0,JHLRE4H48BC0,37,402,2011,5,0
36,656,1,1,2600,0,14,0,0,0,36,0,2HKRM4H71GH6,37,402,2016,5,0
36,657,1,1,4170,0,4,0,0,0,36,0,4T1BF1FK9EU3,49,40,2014,5,0
36,658,1,1,1899,0,80,0,0,0,36,0,JH2PC40067M0,37,705,2007,5,0
36,659,1,1,170,0,31,0,0,0,36,0,1GCGK24U2XE2,20,481,1999,5,0
36,660,1,1,4840,0,4,0,0,0,36,0,1FAHP3HN9AW2,12,37,2010,5,0
36,660,2,1,4840,0,14,0,0,0,36,0,1J4GL48K32W3,2,405,2002,5,0
36,661,1,1,4170,0,52,22,3,999999999,36,21,4RKYS92UXC45,98,988,2012,5,0
36,662,1,1,4170,0,6,0,0,0,36,0,2C8GM68495R3,6,54,2005,5,0
36,663,1,1,3340,0,80,0,0,0,36,0,JYARN15E26A0,76,706,2006,5,0
36,664,1,1,4220,0,4,0,0,0,36,0,2MEFM75WX1X6,14,6,2001,5,0
36,665,1,1,1762,0,4,0,0,0,36,0,1C3CCBBB3EN1,6,18,2014,6,0
36,666,1,1,3840,0,14,0,0,0,36,0,1C4BJWDG0GL1,2,403,2016,5,0
36,666,2,1,3840,0,4,0,0,0,36,0,5NPEC4AC4CH4,55,33,2012,5,0
36,666,2,2,3840,0,4,0,0,0,36,0,5NPEC4AC4CH4,55,33,2012,5,0
36,667,1,1,4170,0,4,0,0,0,36,0,2C3CCACG5CH1,6,51,2012,6,0
36,667,2,1,4170,0,14,0,0,0,36,0,5TDBK3EH3DS1,49,403,2013,5,0
36,668,1,1,1630,0,5,0,0,0,36,0,YS3DD58HXY20,47,35,2000,5,0
36,669,1,1,6319,0,4,0,0,0,36,0,3MEHM08Z17R6,14,21,2007,5,0
36,670,1,1,4210,0,4,0,0,0,36,0,1G8ZH5281XZ3,24,1,1999,5,0
36,670,2,1,4210,0,14,0,0,0,36,0,1GNDT13X63K1,20,403,2003,5,0
36,670,2,2,4210,0,14,0,0,0,36,0,1GNDT13X63K1,20,403,2003,5,0
36,670,3,1,4210,0,14,0,0,0,36,0,5XYPG4A30GG0,63,402,2016,5,0
36,671,1,1,1166,0,80,0,0,0,36,0,JH2SC57175M1,37,706,2005,6,0
36,672,1,1,1455,0,4,0,0,0,36,0,1G6DM5773401,19,18,2004,5,0
36,673,1,1,705,0,4,0,0,0,36,0,JF1GD67552G5,48,38,2002,5,0
36,675,1,1,750,0,15,0,0,0,36,0,WP1AB29P96LA,45,421,2006,5,0
36,675,1,2,750,0,15,0,0,0,36,0,WP1AB29P96LA,45,421,2006,5,0
36,676,1,1,2600,0,80,0,0,0,36,0,1HD1FC4179Y6,72,706,2009,5,0
36,676,2,1,2600,0,4,0,0,0,36,0,1G1ZK57BX8F2,20,37,2008,5,0
36,677,1,1,3650,0,4,0,0,0,36,0,5NPDH4AE7DH3,55,35,2013,5,0
36,677,1,2,3650,0,4,0,0,0,36,0,5NPDH4AE7DH3,55,35,2013,5,0
36,678,1,1,2840,0,6,0,0,0,36,0,4JGCB5HE7CA1,42,50,2012,6,0
36,679,1,1,1880,0,4,0,0,0,36,0,YV1LS5554V13,51,42,1997,5,0
36,680,1,1,5255,0,4,0,0,0,36,0,2T1BU4EE8AC4,49,32,2010,6,0
36,681,1,1,170,1,31,0,0,0,36,0,1E+12,20,481,2005,5,0
36,682,1,1,6266,0,31,0,0,0,36,0,1D7HU18N23S1,7,482,2003,5,0
36,682,2,1,6266,0,80,0,0,0,36,0,JKAZXCC175A0,73,706,2005,6,0
36,683,1,1,4170,0,4,0,0,0,36,0,1FAHP28137G1,12,21,2007,5,0
36,683,1,2,4170,0,4,0,0,0,36,0,1FAHP28137G1,12,21,2007,5,0
36,685,1,1,6430,0,4,0,0,0,36,0,JH4CU2F45EC0,54,39,2014,5,0
36,685,2,1,6430,0,80,0,0,0,36,0,JYAVP27E8BA0,76,706,2011,5,0
36,687,1,1,4090,0,4,0,0,0,36,0,4T1BF28B52U2,49,43,2002,5,0
36,688,1,1,6670,0,4,0,0,0,36,0,3N1AB6AP8CL6,35,43,2012,5,0
36,689,1,1,1539,1,4,0,0,0,36,0,1HGCG5643YA0,37,32,2000,5,1
36,690,1,1,3460,0,14,0,0,0,36,0,2CNDL13FX860,20,404,2008,5,0
36,691,1,1,5961,0,4,0,0,0,36,0,1HGCP2F61CA0,37,32,2012,5,0
36,691,1,2,5961,0,4,0,0,0,36,0,1HGCP2F61CA0,37,32,2012,5,0
36,691,1,3,5961,0,4,0,0,0,36,0,1HGCP2F61CA0,37,32,2012,5,0
36,691,1,4,5961,0,4,0,0,0,36,0,1HGCP2F61CA0,37,32,2012,5,0
36,691,1,5,5961,0,4,0,0,0,36,0,1HGCP2F61CA0,37,32,2012,5,0
36,691,2,1,5961,0,4,0,0,0,36,0,2G4WS52J5311,18,7,2003,5,0
36,691,2,2,5961,0,4,0,0,0,36,0,2G4WS52J5311,18,7,2003,5,0
36,693,1,1,5110,0,14,0,0,0,36,0,JTMBF33V39D0,49,402,2009,5,0
36,693,2,1,5110,0,14,0,0,0,36,0,1GKDT13S5722,23,401,2007,5,0
36,695,1,1,4170,0,4,0,0,0,36,0,WDBNG83J24A3,42,43,2004,5,0
36,696,1,1,4170,0,15,0,0,0,36,0,1C4RJFCG6FC9,2,422,2015,6,0
36,697,1,1,470,0,2,0,0,0,36,0,2HGEJ6342VH1,37,31,1997,5,0
36,697,1,2,470,0,2,0,0,0,36,0,2HGEJ6342VH1,37,31,1997,5,0
36,698,1,1,4390,0,14,0,0,0,36,0,1J8FF28W98D6,2,407,2008,5,0
36,698,1,2,4390,0,14,0,0,0,36,0,1J8FF28W98D6,2,407,2008,5,0
36,698,1,3,4390,0,14,0,0,0,36,0,1J8FF28W98D6,2,407,2008,5,0
36,698,1,4,4390,0,14,0,0,0,36,0,1J8FF28W98D6,2,407,2008,5,0
36,698,2,1,4390,0,30,0,0,0,36,0,1B7HG38X22S5,7,472,2002,9,0
36,699,1,1,4170,0,14,0,0,0,36,0,KM8J3CA43GU2,55,402,2016,5,0
36,699,2,1,4170,0,4,0,0,0,36,0,19XFB2F90CE3,37,31,2012,5,0
36,701,1,1,2592,0,31,0,0,0,36,0,1GTV2NEC6GZ3,23,481,2016,5,0
36,702,1,1,4538,0,31,0,0,0,36,0,1D7HU18D43S3,7,482,2003,5,0
36,703,1,1,2600,0,4,0,0,0,36,0,1HGCD5691TA2,37,32,1996,5,0
36,703,2,1,2600,0,4,0,0,0,36,0,2T1BPRHE0EC2,49,32,2014,5,0
36,703,3,1,2600,0,14,0,0,0,36,0,2HKRM4H5XFH6,37,402,2015,5,0
36,703,3,2,2600,0,14,0,0,0,36,0,2HKRM4H5XFH6,37,402,2015,5,0
36,703,3,3,2600,0,14,0,0,0,36,0,2HKRM4H5XFH6,37,402,2015,5,0
36,703,4,1,2600,0,14,0,0,0,36,0,1C4HJWDG1GL1,2,403,2016,5,0
36,703,4,2,2600,0,14,0,0,0,36,0,1C4HJWDG1GL1,2,403,2016,5,0
36,704,2,1,3453,0,4,0,0,0,36,0,4T1BF1FK8EU3,49,40,2014,5,0
36,705,1,1,4170,0,21,22,2,888888888,36,20,1FDSE35L37DB,12,461,2007,5,0
36,706,1,1,4170,0,52,22,2,77199,36,21,4RKMNTGA9XR8,98,988,1998,5,0
36,707,1,1,4170,0,20,0,0,0,36,0,1GKDM19W3TB5,23,441,1996,5,0
36,709,1,1,2330,0,2,0,0,0,36,0,1G2NF12T7YM8,22,18,2000,5,0
36,710,2,1,6800,1,66,1,3,488404,36,6,5KJJABAV56PV,98,804,2006,5,0
36,711,1,1,2920,0,5,0,0,0,36,0,JTDKN3DU0F04,49,46,2015,6,0
36,712,1,1,5600,0,80,0,0,0,36,0,1HD1BJY161Y0,72,706,2001,6,0
36,712,2,1,5600,0,80,0,0,0,36,0,1HD1GDL14VY3,72,706,1997,6,0
36,713,1,1,6010,0,4,0,0,0,36,0,1E+12,32,42,2015,6,0
36,714,1,1,1379,0,15,0,0,0,36,0,2HKYF18175H5,37,421,2005,5,0
36,715,1,1,4170,0,6,0,0,0,36,0,JTDZN3EU0C31,49,46,2012,9,0
36,716,1,1,830,0,31,0,0,0,36,0,1FTPX145X8FB,12,481,2008,6,0
36,717,1,1,4170,0,14,0,0,0,36,0,1FM5K8D81GGC,12,401,2016,5,0
36,718,1,1,4170,1,6,0,0,0,36,0,5J6TF1H55DL0,37,32,2013,5,0
36,718,1,2,4170,1,6,0,0,0,36,0,5J6TF1H55DL0,37,32,2013,5,0
36,718,1,3,4170,1,6,0,0,0,36,0,5J6TF1H55DL0,37,32,2013,5,0
36,718,3,1,4170,1,4,0,0,0,36,0,1VWBT7A39GC0,30,46,2016,6,0
36,718,3,2,4170,1,4,0,0,0,36,0,1VWBT7A39GC0,30,46,2016,6,0
36,720,1,1,4170,1,63,4,3,999999999,36,2,1HTLDTVN7FHA,84,884,1985,5,0
36,721,1,1,1650,1,64,2,3,574429,36,2,3HAMSSTR3FL7,84,884,2015,5,0
36,721,2,1,1650,1,6,0,0,0,36,0,3C4FY58B85T5,6,52,2005,5,0
36,722,1,1,3146,0,4,0,0,0,36,0,1C3CDZCB9DN6,7,26,2013,5,0
36,723,1,1,3673,0,4,0,0,0,36,0,1N4AA6AP3GC4,35,39,2016,5,0
36,724,1,1,5230,0,4,0,0,0,36,0,YV1TS94D8111,51,45,2001,6,0
36,724,1,2,5230,0,4,0,0,0,36,0,YV1TS94D8111,51,45,2001,6,0
36,724,2,1,5230,0,20,0,0,0,36,0,2D4RN4DE8AR1,7,442,2010,5,0
36,725,1,1,4170,0,52,22,3,999999999,36,21,1M8PDMDA16P0,98,982,2006,5,0
36,726,2,1,5030,0,80,0,0,0,36,0,JH2RC46133M5,37,706,2003,6,0
36,727,1,1,5810,0,73,0,0,0,36,0,1RF120517120,98,850,2001,5,0
36,728,1,1,4170,0,14,0,0,0,36,0,2T3RFREV5FW3,49,402,2015,5,0
36,729,1,1,2320,0,15,0,0,0,36,0,1E+12,7,422,2004,9,0
36,729,1,2,2320,0,15,0,0,0,36,0,1E+12,7,422,2004,9,0
36,731,1,1,2050,0,3,0,0,0,36,0,2HGEJ6343TH1,37,31,1996,5,0
36,731,1,2,2050,0,3,0,0,0,36,0,2HGEJ6343TH1,37,31,1996,5,0
36,732,1,1,4170,0,10,0,0,0,36,0,1GCCW80H2ER2,20,7,1984,5,0
36,733,1,1,50,0,4,0,0,0,36,0,4T1BK46K67U5,49,40,2007,5,0
36,734,1,1,6040,0,4,0,0,0,36,0,JTHBK1GG6G22,59,31,2016,5,0
36,734,1,2,6040,0,4,0,0,0,36,0,JTHBK1GG6G22,59,31,2016,5,0
36,734,2,1,6040,0,20,0,0,0,36,0,2A8HR54109R6,6,441,2009,5,0
36,735,1,1,6275,0,4,0,0,0,36,0,2G61M5S36E93,19,23,2014,5,0
36,735,2,1,6275,0,30,0,0,0,36,0,1N6AD0CW9FN7,35,472,2015,6,0
36,736,1,1,2232,0,14,0,0,0,36,0,JTEHD21AX500,49,403,2005,6,0
36,736,1,2,2232,0,14,0,0,0,36,0,JTEHD21AX500,49,403,2005,6,0
36,736,1,3,2232,0,14,0,0,0,36,0,JTEHD21AX500,49,403,2005,6,0
36,736,1,4,2232,0,14,0,0,0,36,0,JTEHD21AX500,49,403,2005,6,0
36,736,1,5,2232,0,14,0,0,0,36,0,JTEHD21AX500,49,403,2005,6,0
36,736,1,6,2232,0,14,0,0,0,36,0,JTEHD21AX500,49,403,2005,6,0
36,737,1,1,2920,0,3,0,0,0,36,0,JTKDE1775500,49,50,2005,5,0
36,738,1,1,4170,1,4,0,0,0,36,0,2B3CA3CV6AH1,7,24,2010,6,0
36,738,1,2,4170,1,4,0,0,0,36,0,2B3CA3CV6AH1,7,24,2010,6,0
36,738,1,3,4170,1,4,0,0,0,36,0,2B3CA3CV6AH1,7,24,2010,6,0
36,738,1,4,4170,1,4,0,0,0,36,0,2B3CA3CV6AH1,7,24,2010,6,0
36,738,2,1,4170,1,15,0,0,0,36,0,2HKYF18125H5,37,421,2005,5,0
36,738,2,2,4170,1,15,0,0,0,36,0,2HKYF18125H5,37,421,2005,5,0
36,738,2,3,4170,1,15,0,0,0,36,0,2HKYF18125H5,37,421,2005,5,0
36,738,3,1,4170,1,61,1,2,999999999,36,1,1FDXE4FS5DDA,12,870,2013,6,0
36,739,1,1,2600,0,4,0,0,0,36,0,19XFB2F56EE2,37,31,2014,5,0
36,741,1,1,4210,0,6,0,0,0,36,0,2FMDK36C08BA,12,24,2008,5,0
36,741,2,1,4210,0,4,0,0,0,36,0,5NPEC4AC6DH5,55,33,2013,6,0
36,743,1,1,1817,1,4,0,0,0,36,0,3FA6P0T91GR3,12,23,2016,5,0
36,744,1,1,2600,0,80,0,0,0,36,0,JKBZXNC159A0,73,706,2009,5,0
36,744,2,1,2600,0,20,0,0,0,36,0,5FNRL5H26EB0,37,441,2014,5,0
36,745,1,1,6731,0,6,0,0,0,36,0,JN8AS5MV5BW2,35,51,2011,5,0
36,746,1,1,2600,1,66,2,3,777777777,36,6,1M1AA07Y8YW0,86,881,2000,5,0
36,746,1,2,2600,1,66,2,3,777777777,36,6,1M1AA07Y8YW0,86,881,2000,5,0
36,747,1,1,2600,0,30,0,0,0,36,0,5TEUU42N78Z5,49,472,2008,5,0
36,748,1,1,1710,0,2,0,0,0,36,0,JNKCV54E64M8,58,37,2004,5,0
36,748,1,2,1710,0,2,0,0,0,36,0,JNKCV54E64M8,58,37,2004,5,0
36,748,1,3,1710,0,2,0,0,0,36,0,JNKCV54E64M8,58,37,2004,5,0
36,749,1,1,2600,0,6,0,0,0,36,0,5N1AT2MKXEC8,35,51,2014,6,0
36,749,2,1,2600,0,4,0,0,0,36,0,1N4AL21E77N4,35,47,2007,5,0
36,749,4,1,2600,0,4,0,0,0,36,0,1N4AL11D45C2,35,47,2005,5,0
36,749,4,2,2600,0,4,0,0,0,36,0,1N4AL11D45C2,35,47,2005,5,0
36,749,5,1,2600,0,6,0,0,0,36,0,4S4BRBKC0D32,48,45,2013,6,0
36,751,1,1,1379,0,14,0,0,0,36,0,JN8DR09Y32W7,35,401,2002,5,0
36,751,2,1,1379,0,80,0,0,0,36,0,WB10D2102GZ3,34,706,2016,6,0
36,752,1,1,750,0,50,22,2,777777777,36,20,1FDXE45P46HA,12,981,2006,5,0
36,753,1,1,1360,0,4,0,0,0,36,0,1G2NF52F62C1,22,18,2002,6,0
36,753,2,1,1360,0,14,0,0,0,36,0,JTEES42A6921,49,403,2009,5,0
36,753,2,2,1360,0,14,0,0,0,36,0,JTEES42A6921,49,403,2009,5,0
36,754,1,1,1166,0,4,0,0,0,36,0,1E+12,49,399,2007,5,0
36,754,1,2,1166,0,4,0,0,0,36,0,1E+12,49,399,2007,5,0
36,754,2,1,1166,0,14,0,0,0,36,0,5S3ET13S4828,47,401,2008,5,0
36,755,1,1,3760,0,14,0,0,0,36,0,1E+12,12,401,2016,6,0
36,755,2,1,3760,0,80,0,0,0,36,0,WB10A1103GZ1,34,706,2016,5,0
36,756,1,1,3710,0,14,0,0,0,36,0,1E+12,2,404,2006,5,0
36,758,1,1,6440,1,5,0,0,0,36,0,1B3HB48A49D1,7,25,2009,5,0
36,758,1,2,6440,1,5,0,0,0,36,0,1B3HB48A49D1,7,25,2009,5,0
36,758,1,3,6440,1,5,0,0,0,36,0,1B3HB48A49D1,7,25,2009,5,0
36,758,2,1,6440,1,63,8,3,5202706,36,4,4V1WDBDF2RN6,89,881,1994,5,0
36,759,1,1,9997,1,31,0,0,0,36,0,1D7HU16N22J1,7,482,2002,5,0
36,761,1,1,5210,0,4,0,0,0,36,0,JA3AJ26E07U0,52,46,2007,5,0
36,761,2,1,5210,0,80,0,0,0,36,0,1HD1FBC13HB6,72,706,2017,5,0
36,761,2,2,5210,0,80,0,0,0,36,0,1HD1FBC13HB6,72,706,2017,5,0
36,762,1,1,2160,0,4,0,0,0,36,0,1G4HP54K6142,18,2,2001,6,0
36,762,1,2,2160,0,4,0,0,0,36,0,1G4HP54K6142,18,2,2001,6,0
36,762,2,1,2160,0,4,0,0,0,36,0,WDDHF8JB8CA6,42,48,2012,6,0
36,763,1,1,6220,0,4,0,0,0,36,0,2G4WS52J6312,18,7,2003,5,0
36,763,1,2,6220,0,4,0,0,0,36,0,2G4WS52J6312,18,7,2003,5,0
36,765,1,1,6642,0,4,0,0,0,36,0,3N1AB7AP3GY2,35,43,2016,5,0
36,765,2,1,6642,0,14,0,0,0,36,0,5J6RM4H3XFL0,37,402,2015,5,0
36,765,2,2,6642,0,14,0,0,0,36,0,5J6RM4H3XFL0,37,402,2015,5,0
36,765,2,3,6642,0,14,0,0,0,36,0,5J6RM4H3XFL0,37,402,2015,5,0
36,766,1,1,2728,0,14,0,0,0,36,0,4JGDA5HB4EA3,42,401,2014,5,0
